DEPT,ECGR,ATRX,ATRT,NPHI,CAL1,HDAR,HROM,DTSM,DTCO
726.5,-999.25,0.7796,0.8696,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
727,-999.25,0.76,0.87,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
727.5,-999.25,0.77,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
728,-999.25,0.7497,0.8497,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
728.5,-999.25,0.74,0.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
729,-999.25,0.7106,0.8102,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
729.5,-999.25,0.7,0.78,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
730,-999.25,0.7395,0.8391,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
730.5,-999.25,0.7201,0.7999,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
731,-999.25,0.7004,0.7801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
731.5,-999.25,0.67,0.77,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
732,-999.25,0.72,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
732.5,-999.25,0.7392,0.8392,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
733,-999.25,0.6406,0.7803,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
733.5,-999.25,0.7995,0.8398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
734,-999.25,0.79,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
734.5,-999.25,0.71,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
735,-999.25,0.7,0.8002,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
735.5,-999.25,0.7,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
736,-999.25,0.69,0.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
736.5,-999.25,0.72,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
737,-999.25,0.71,0.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
737.5,-999.25,0.75,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
738,-999.25,0.79,0.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
738.5,-999.25,0.71,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
739,-999.25,0.75,0.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
739.5,-999.25,0.79,0.88,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
740,-999.25,0.8403,0.9301,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
740.5,-999.25,0.86,0.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
741,-999.25,0.8011,0.8911,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
741.5,-999.25,0.7991,0.8889,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
742,-999.25,0.81,0.89,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
742.5,-999.25,0.78,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
743,-999.25,0.74,0.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
743.5,-999.25,0.69,0.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
744,-999.25,0.7,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
744.5,-999.25,0.71,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
745,-999.25,0.7199,0.8298,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
745.5,-999.25,0.76,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
746,-999.25,0.72,0.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
746.5,-999.25,0.689,0.8097,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
747,-999.25,0.63,0.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
747.5,-999.25,0.6999,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
748,-999.25,0.6608,0.8106,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
748.5,-999.25,0.64,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
749,-999.25,0.6998,0.7911,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
749.5,-999.25,0.76,0.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
750,-999.25,0.7699,0.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
750.5,-999.25,0.7797,0.8597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
751,-999.25,0.79,0.88,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
751.5,-999.25,0.72,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
752,-999.25,0.76,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
752.5,-999.25,0.7796,0.8795,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
753,-999.25,0.7898,0.88,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
753.5,-999.25,0.78,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
754,-999.25,0.79,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
754.5,-999.25,0.84,0.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
755,-999.25,0.8893,0.9793,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
755.5,-999.25,0.87,0.99,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
756,-999.25,0.91,1.01,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
756.5,-999.25,0.9293,1.0394,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
757,-999.25,0.7707,0.8809,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
757.5,-999.25,0.7992,0.9189,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
758,-999.25,0.85,0.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
758.5,-999.25,0.8406,0.9305,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
759,-999.25,0.9099,0.9999,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
759.5,-999.25,0.92,1.01,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
760,-999.25,0.94,0.9998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
760.5,-999.25,0.93,0.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
761,-999.25,0.8998,0.9496,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
761.5,-999.25,0.84,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
762,-999.25,0.89,0.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
762.5,-999.25,0.947,0.9285,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
763,-999.25,0.8497,0.8801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
763.5,-999.25,0.89,0.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
764,-999.25,0.91,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
764.5,-999.25,0.8905,0.9597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
765,-999.25,0.83,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
765.5,-999.25,0.78,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
766,-999.25,0.78,0.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
766.5,-999.25,0.78,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
767,-999.25,0.85,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
767.5,-999.25,0.82,0.89,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
768,-999.25,0.74,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
768.5,-999.25,0.8304,0.8902,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
769,-999.25,0.91,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
769.5,-999.25,0.87,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
770,-999.25,0.8411,0.8808,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
770.5,-999.25,0.94,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
771,-999.25,0.94,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
771.5,-999.25,0.88,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
772,-999.25,0.9302,0.9307,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
772.5,-999.25,0.98,0.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
773,-999.25,0.9,0.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
773.5,-999.25,0.9,0.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
774,-999.25,0.9505,0.9904,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
774.5,-999.25,0.93,0.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
775,-999.25,0.91,0.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
775.5,-999.25,0.9398,0.9698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
776,-999.25,0.94,0.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
776.5,-999.25,0.9205,0.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
777,-999.25,0.85,0.88,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
777.5,-999.25,0.7898,0.8098,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
778,-999.25,0.78,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
778.5,-999.25,0.79,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
779,-999.25,0.8923,0.9017,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
779.5,-999.25,0.94,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
780,-999.25,0.93,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
780.5,-999.25,0.83,0.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
781,-999.25,0.8208,0.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
781.5,-999.25,0.78,0.77,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
782,-999.25,0.84,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
782.5,-999.25,0.8897,0.9395,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
783,-999.25,0.89,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
783.5,-999.25,0.85,0.89,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
784,-999.25,0.8498,0.8698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
784.5,-999.25,0.8401,0.8601,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
785,-999.25,0.86,0.87,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
785.5,-999.25,0.89,0.89,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
786,-999.25,0.8505,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
786.5,-999.25,0.87,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
787,-999.25,0.81,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
787.5,-999.25,0.82,0.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
788,-999.25,0.78,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
788.5,-999.25,0.7797,0.7697,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
789,-999.25,0.81,0.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
789.5,-999.25,0.75,0.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
790,-999.25,0.77,0.78,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
790.5,-999.25,0.8286,0.8289,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
791,-999.25,0.8,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
791.5,-999.25,0.76,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
792,-999.25,0.6904,0.7102,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
792.5,-999.25,0.84,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
793,-999.25,0.75,0.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
793.5,-999.25,0.76,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
794,-999.25,0.7594,0.8096,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
794.5,-999.25,0.7,0.77,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
795,-999.25,0.63,0.71,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
795.5,-999.25,0.67,0.7,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
796,-999.25,0.65,0.6697,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
796.5,-999.25,0.65,0.65,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
797,-999.25,0.72,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
797.5,-999.25,0.72,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
798,-999.25,0.97,0.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
798.5,-999.25,0.9498,0.9896,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
799,-999.25,0.95,1,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
799.5,-999.25,0.88,0.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
800,-999.25,0.9,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
800.5,-999.25,0.83,0.87,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
801,-999.25,0.87,0.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
801.5,-999.25,0.87,0.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
802,-999.25,0.94,0.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
802.5,-999.25,0.87,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
803,-999.25,0.79,0.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
803.5,-999.25,0.88,0.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
804,-999.25,0.92,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
804.5,-999.25,0.81,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
805,-999.25,0.8711,0.9789,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
805.5,-999.25,0.909,0.939,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
806,-999.25,0.83,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
806.5,-999.25,0.83,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
807,-999.25,0.927,0.9853,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
807.5,-999.25,0.92,0.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
808,-999.25,0.89,0.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
808.5,-999.25,0.9698,1.0098,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
809,-999.25,0.9406,1.0002,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
809.5,-999.25,0.93,0.99,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
810,-999.25,0.8723,0.9423,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
810.5,-999.25,0.9702,1.0399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
811,-999.25,0.9607,1.0004,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
811.5,-999.25,0.95,0.99,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
812,-999.25,0.9,0.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
812.5,-999.25,0.9001,0.9797,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
813,-999.25,1,1.01,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
813.5,-999.25,1.04,1.04,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
814,-999.25,1.08,1,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
814.5,-999.25,0.9312,0.9314,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
815,-999.25,0.91,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
815.5,-999.25,0.88,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
816,-999.25,0.9,0.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
816.5,-999.25,0.9016,0.9805,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
817,-999.25,0.95,1.01,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
817.5,-999.25,0.9,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
818,-999.25,0.94,1,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
818.5,-999.25,0.9,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
819,-999.25,0.7818,0.8015,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
819.5,-999.25,0.7503,0.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
820,-999.25,0.9096,0.8498,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
820.5,-999.25,0.86,0.9301,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
821,-999.25,0.7318,0.8311,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
821.5,-999.25,0.7911,0.8909,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
822,-999.25,0.85,0.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
822.5,-999.25,0.86,0.9899,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
823,-999.25,0.82,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
823.5,-999.25,0.77,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
824,-999.25,0.71,0.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
824.5,-999.25,0.7102,0.7699,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
825,-999.25,0.7201,0.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
825.5,-999.25,0.75,0.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
826,-999.25,0.78,0.78,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
826.5,-999.25,1.0102,0.9995,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
827,-999.25,1.02,0.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
827.5,-999.25,0.7704,0.8003,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
828,-999.25,0.7406,0.7706,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
828.5,-999.25,0.71,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
829,-999.25,0.7,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
829.5,-999.25,0.7407,0.7409,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
830,-999.25,0.88,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
830.5,-999.25,0.97,0.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
831,-999.25,0.91,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
831.5,-999.25,0.85,0.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
832,-999.25,0.8401,0.8401,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
832.5,-999.25,0.84,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
833,-999.25,0.8485,0.8485,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
833.5,-999.25,0.9,0.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
834,-999.25,0.9,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
834.5,-999.25,0.91,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
835,-999.25,0.91,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
835.5,-999.25,0.8003,0.8097,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
836,-999.25,0.77,0.77,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
836.5,-999.25,0.7802,0.7604,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
837,-999.25,0.8,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
837.5,-999.25,0.9605,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
838,-999.25,0.98,0.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
838.5,-999.25,0.9018,0.8813,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
839,-999.25,1.01,0.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
839.5,-999.25,1.01,0.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
840,-999.25,0.8743,0.8431,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
840.5,-999.25,0.78,0.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
841,-999.25,0.77,0.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
841.5,-999.25,0.91,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
842,-999.25,0.9494,0.9394,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
842.5,-999.25,0.93,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
843,-999.25,0.9,0.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
843.5,-999.25,0.8993,0.8897,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
844,-999.25,0.83,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
844.5,-999.25,0.8,0.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
845,-999.25,0.7588,0.7394,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
845.5,-999.25,0.73,0.71,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
846,-999.25,0.87,0.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
846.5,-999.25,0.85,0.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
847,-999.25,0.84,0.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
847.5,-999.25,0.85,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
848,-999.25,0.86,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
848.5,-999.25,0.94,0.87,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
849,-999.25,0.9297,0.7703,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
849.5,-999.25,0.8482,0.7688,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
850,-999.25,0.84,0.7502,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
850.5,-999.25,0.87,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
851,-999.25,0.8203,0.8499,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
851.5,-999.25,0.78,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
852,-999.25,0.7802,0.8698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
852.5,-999.25,0.72,0.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
853,-999.25,0.77,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
853.5,-999.25,0.79,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
854,-999.25,0.82,0.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
854.5,-999.25,0.8,0.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
855,-999.25,0.7,0.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
855.5,-999.25,0.76,0.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
856,-999.25,0.74,0.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
856.5,-999.25,0.71,0.71,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
857,-999.25,0.69,0.69,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
857.5,-999.25,0.71,0.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
858,-999.25,0.71,0.7,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
858.5,-999.25,0.72,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
859,-999.25,0.7308,0.7203,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
859.5,-999.25,0.72,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
860,-999.25,0.73,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
860.5,-999.25,0.73,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
861,-999.25,0.75,0.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
861.5,-999.25,0.77,0.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
862,-999.25,0.76,0.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
862.5,-999.25,0.7699,0.7599,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
863,-999.25,0.76,0.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
863.5,-999.25,0.74,0.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
864,-999.25,0.73,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
864.5,-999.25,0.69,0.7,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
865,-999.25,0.73,0.71,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
865.5,-999.25,0.7102,0.7002,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
866,-999.25,0.69,0.69,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
866.5,-999.25,0.6505,0.6407,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
867,-999.25,0.7,0.69,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
867.5,-999.25,0.6802,0.6603,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
868,-999.25,0.68,0.6795,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
868.5,-999.25,0.68,0.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
869,-999.25,0.759,0.7397,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
869.5,-999.25,0.7,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
870,-999.25,0.69,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
870.5,-999.25,0.67,0.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
871,-999.25,0.6502,0.6698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
871.5,-999.25,0.68,0.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
872,-999.25,0.71,0.69,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
872.5,-999.25,0.6803,0.6802,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
873,-999.25,0.6797,0.6603,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
873.5,-999.25,0.66,0.6601,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
874,-999.25,0.66,0.67,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
874.5,-999.25,0.68,0.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
875,-999.25,0.72,0.7,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
875.5,-999.25,0.64,0.63,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
