DEPT,ECGR,ATRT,DTCO,DTSM,RHOB,NPHI
2015,35.1852,0.5363,-999.25,-999.25,-999.25,-999.25
2015.5,28.2952,0.6404,-999.25,-999.25,-999.25,-999.25
2016,47.5406,0.6236,-999.25,-999.25,-999.25,-999.25
2016.5,35.8014,0.6118,-999.25,-999.25,-999.25,-999.25
2017,51.9689,0.6547,-999.25,-999.25,-999.25,-999.25
2017.5,41.0116,0.7437,-999.25,-999.25,-999.25,-999.25
2018,31.8523,0.7384,-999.25,-999.25,-999.25,-999.25
2018.5,33.0269,0.7887,-999.25,-999.25,-999.25,-999.25
2019,35.4771,0.8863,-999.25,-999.25,-999.25,-999.25
2019.5,24.2135,0.8519,-999.25,-999.25,-999.25,-999.25
2020,35.4094,1.0201,-999.25,-999.25,-999.25,-999.25
2020.5,31.0127,0.563,-999.25,-999.25,-999.25,-999.25
2021,44.9358,0.6057,-999.25,-999.25,-999.25,-999.25
2021.5,32.3351,0.5339,-999.25,-999.25,-999.25,-999.25
2022,24.5882,0.5955,-999.25,-999.25,-999.25,-999.25
2022.5,25.0984,0.7684,-999.25,-999.25,-999.25,-999.25
2023,24.1702,1.3287,-999.25,-999.25,-999.25,-999.25
2023.5,37.1439,1.7105,-999.25,-999.25,-999.25,-999.25
2024,72.9518,1.4779,-999.25,-999.25,-999.25,-999.25
2024.5,88.8751,1.3285,-999.25,-999.25,-999.25,-999.25
2025,95.2758,1.1097,-999.25,-999.25,-999.25,-999.25
2025.5,73.2891,3.0149,-999.25,-999.25,-999.25,-999.25
2026,64.5117,4.2545,-999.25,-999.25,-999.25,-999.25
2026.5,74.1783,5.453,-999.25,-999.25,-999.25,-999.25
2027,80.409,4.484,-999.25,-999.25,-999.25,-999.25
2027.5,66.6736,2.1595,-999.25,-999.25,-999.25,-999.25
2028,57.6223,1.9427,-999.25,-999.25,-999.25,-999.25
2028.5,83.7816,2.6372,-999.25,-999.25,-999.25,-999.25
2029,77.8147,3.3159,-999.25,-999.25,-999.25,-999.25
2029.5,63.3442,3.7831,-999.25,-999.25,-999.25,-999.25
2030,63.3442,3.313,-999.25,-999.25,-999.25,-999.25
2030.5,70.565,2.5355,-999.25,-999.25,-999.25,-999.25
2031,80.2072,3.1249,-999.25,-999.25,-999.25,-999.25
2031.5,87.6874,2.3748,-999.25,-999.25,-999.25,-999.25
2032,80.0126,1.6501,-999.25,-999.25,-999.25,-999.25
2032.5,78.348,2.056,-999.25,-999.25,-999.25,-999.25
2033,70.5218,1.2236,-999.25,-999.25,-999.25,-999.25
2033.5,56.9882,0.8298,-999.25,-999.25,-999.25,-999.25
2034,66.9546,1.273,-999.25,-999.25,-999.25,-999.25
2034.5,79.6595,1.7011,-999.25,-999.25,-999.25,-999.25
2035,72.2513,2.2213,-999.25,-999.25,-999.25,-999.25
2035.5,64.5333,3.1681,-999.25,-999.25,-999.25,-999.25
2036,69.9165,1.8691,-999.25,-999.25,-999.25,-999.25
2036.5,73.5052,1.1011,-999.25,-999.25,-999.25,-999.25
2037,86.2606,1.7012,-999.25,-999.25,-999.25,-999.25
2037.5,117.9327,2.0335,-999.25,-999.25,-999.25,-999.25
2038,117.6516,2.3712,-999.25,-999.25,-999.25,-999.25
2038.5,54.5812,2.1341,-999.25,-999.25,-999.25,-999.25
2039,49.4215,2.1744,-999.25,-999.25,-999.25,-999.25
2039.5,51.0681,2.0566,-999.25,-999.25,-999.25,-999.25
2040,45.9307,2.4724,-999.25,-999.25,-999.25,-999.25
2040.5,45.3931,2.5693,-999.25,-999.25,-999.25,-999.25
2041,39.811,3.7218,-999.25,-999.25,-999.25,-999.25
2041.5,45.7246,3.1635,-999.25,-999.25,-999.25,-999.25
2042,53.3994,3.0724,-999.25,-999.25,-999.25,-999.25
2042.5,54.7938,3.8241,-999.25,-999.25,-999.25,-999.25
2043,42.0493,3.4943,-999.25,-999.25,-999.25,-999.25
2043.5,41.2782,2.2031,-999.25,-999.25,-999.25,-999.25
2044,51.1078,2.4327,-999.25,-999.25,-999.25,-999.25
2044.5,43.2384,2.3865,-999.25,-999.25,-999.25,-999.25
2045,46.5029,1.9798,-999.25,-999.25,-999.25,-999.25
2045.5,25.9863,3.9613,-999.25,-999.25,-999.25,-999.25
2046,30.8182,2.9351,-999.25,-999.25,-999.25,-999.25
2046.5,51.9113,1.7066,-999.25,-999.25,-999.25,-999.25
2047,50.8051,1.1725,-999.25,-999.25,-999.25,-999.25
2047.5,46.9309,0.9082,-999.25,-999.25,-999.25,-999.25
2048,48.427,0.8897,-999.25,-999.25,-999.25,-999.25
2048.5,41.9412,1.0572,-999.25,-999.25,-999.25,-999.25
2049,43.7449,1.1026,-999.25,-999.25,-999.25,-999.25
2049.5,43.0582,1.6288,-999.25,-999.25,-999.25,-999.25
2050,35.0555,2.4953,-999.25,-999.25,-999.25,-999.25
2050.5,33.7476,1.5748,-999.25,-999.25,-999.25,-999.25
2051,34.0286,2.5389,-999.25,-999.25,-999.25,-999.25
2051.5,28.2347,3.632,-999.25,-999.25,-999.25,-999.25
2052,39.3253,3.232,-999.25,-999.25,-999.25,-999.25
2052.5,30.0074,5.3906,-999.25,-999.25,-999.25,-999.25
2053,26.2457,5.07,-999.25,-999.25,-999.25,-999.25
2053.5,29.4453,3.7344,-999.25,-999.25,-999.25,-999.25
2054,31.8415,3.3985,-999.25,-999.25,-999.25,-999.25
2054.5,40.0539,4.0688,-999.25,-999.25,-999.25,-999.25
2055,41.5535,6.6737,-999.25,-999.25,-999.25,-999.25
2055.5,42.316,7.1831,-999.25,-999.25,-999.25,-999.25
2056,41.2854,7.7668,-999.25,-999.25,-999.25,-999.25
2056.5,51.7656,8.6929,-999.25,-999.25,-999.25,-999.25
2057,59.9351,6.2066,-999.25,-999.25,-999.25,-999.25
2057.5,58.7393,3.6815,-999.25,-999.25,-999.25,-999.25
2058,56.5702,3.068,-999.25,-999.25,-999.25,-999.25
2058.5,60.773,3.8096,-999.25,-999.25,-999.25,-999.25
2059,51.6554,4.7102,-999.25,-999.25,-999.25,-999.25
2059.5,45.4435,4.0216,-999.25,-999.25,-999.25,-999.25
2060,52.4777,4.1083,-999.25,-999.25,-999.25,-999.25
2060.5,54.4047,5.6191,-999.25,-999.25,-999.25,-999.25
2061,62.9983,3.6941,-999.25,-999.25,-999.25,-999.25
2061.5,52.3617,3.8402,-999.25,-999.25,-999.25,-999.25
2062,51.7693,3.4001,-999.25,-999.25,-999.25,-999.25
2062.5,52.3761,3.0842,-999.25,-999.25,-999.25,-999.25
2063,41.1413,2.6744,-999.25,-999.25,-999.25,-999.25
2063.5,39.5343,3.7975,-999.25,-999.25,-999.25,-999.25
2064,51.7275,5.7064,-999.25,-999.25,-999.25,-999.25
2064.5,58.2421,2.6962,-999.25,-999.25,-999.25,-999.25
2065,47.9421,1.9887,-999.25,-999.25,-999.25,-999.25
2065.5,38.8857,2.8684,-999.25,-999.25,-999.25,-999.25
2066,36.3995,2.7018,-999.25,-999.25,-999.25,-999.25
2066.5,39.5415,3.2879,-999.25,-999.25,-999.25,-999.25
2067,34.4927,4.3888,-999.25,-999.25,-999.25,-999.25
2067.5,28.3968,4.281,-999.25,-999.25,-999.25,-999.25
2068,35.1888,5.0785,-999.25,-999.25,-999.25,-999.25
2068.5,34.5763,4.3432,-999.25,-999.25,-999.25,-999.25
2069,27.3331,2.8994,-999.25,-999.25,-999.25,-999.25
2069.5,29.2039,4.8181,-999.25,-999.25,-999.25,-999.25
2070,30.692,3.2479,-999.25,-999.25,-999.25,-999.25
2070.5,31.0091,4.8222,-999.25,-999.25,-999.25,-999.25
2071,28.0293,6.1766,-999.25,-999.25,-999.25,-999.25
2071.5,22.298,6.654,-999.25,-999.25,-999.25,-999.25
2072,23.1877,6.0841,-999.25,-999.25,-999.25,-999.25
2072.5,26.8467,4.4319,-999.25,-999.25,-999.25,-999.25
2073,21.8642,2.6317,-999.25,-999.25,-999.25,-999.25
2073.5,26.0007,2.4438,-999.25,-999.25,-999.25,-999.25
2074,24.109,2.6812,-999.25,-999.25,-999.25,-999.25
2074.5,21.0355,3.2174,-999.25,-999.25,-999.25,-999.25
2075,25.0783,2.4762,-999.25,-999.25,-999.25,-999.25
2075.5,24.073,2.0227,-999.25,-999.25,-999.25,-999.25
2076,28.8616,2.5855,-999.25,-999.25,-999.25,-999.25
2076.5,26.7494,2.7687,-999.25,-999.25,-999.25,-999.25
2077,30.6474,3.2484,-999.25,-999.25,-999.25,-999.25
2077.5,24.8332,4.079,-999.25,-999.25,-999.25,-999.25
2078,23.4496,4.196,-999.25,-999.25,-999.25,-999.25
2078.5,28.1784,4.4834,-999.25,-999.25,-999.25,-999.25
2079,36.7634,4.4806,-999.25,-999.25,-999.25,-999.25
2079.5,34.0286,5.219,-999.25,-999.25,-999.25,-999.25
2080,34.2952,5.919,-999.25,-999.25,-999.25,-999.25
2080.5,49.9295,6.427,-999.25,-999.25,-999.25,-999.25
2081,36.9904,3.9242,-999.25,-999.25,-999.25,-999.25
2081.5,42.0457,3.2473,-999.25,-999.25,-999.25,-999.25
2082,83.1272,3.2803,-999.25,-999.25,-999.25,-999.25
2082.5,79.8973,3.9237,-999.25,-999.25,-999.25,-999.25
2083,84.8135,4.5236,-999.25,-999.25,-999.25,-999.25
2083.5,100.313,3.273,-999.25,-999.25,-999.25,-999.25
2084,34.4264,2.9355,-999.25,-999.25,-999.25,-999.25
2084.5,34.5114,3.4066,-999.25,-999.25,-999.25,-999.25
2085,26.3394,3.9047,-999.25,-999.25,-999.25,-999.25
2085.5,18.8087,6.8752,-999.25,-999.25,-999.25,-999.25
2086,13.8363,9.5044,-999.25,-999.25,-999.25,-999.25
2086.5,27.5847,8.4917,-999.25,-999.25,-999.25,-999.25
2087,64.5765,4.9594,-999.25,-999.25,-999.25,-999.25
2087.5,81.1397,2.8847,-999.25,-999.25,-999.25,-999.25
2088,57.288,5.5495,-999.25,-999.25,-999.25,-999.25
2088.5,55.7199,6.7033,-999.25,-999.25,-999.25,-999.25
2089,54.2425,8.1302,-999.25,-999.25,-999.25,-999.25
2089.5,54.4804,5.184,-999.25,-999.25,-999.25,-999.25
2090,56.2651,6.0082,-999.25,-999.25,-999.25,-999.25
2090.5,25.7499,5.449,-999.25,-999.25,-999.25,-999.25
2091,19.0897,5.5928,-999.25,-999.25,-999.25,-999.25
2091.5,19.0876,4.6691,-999.25,-999.25,-999.25,-999.25
2092,20.0256,5.3207,-999.25,-999.25,-999.25,-999.25
2092.5,22.8046,5.9581,-999.25,-999.25,-999.25,-999.25
2093,23.7595,5.4744,-999.25,-999.25,-999.25,-999.25
2093.5,19.017,6.1801,-999.25,-999.25,-999.25,-999.25
2094,17.9709,5.5958,-999.25,-999.25,-999.25,-999.25
2094.5,21.6711,4.2365,-999.25,-999.25,-999.25,-999.25
2095,21.6754,5.4565,-999.25,-999.25,-999.25,-999.25
2095.5,29.5188,9.408,-999.25,-999.25,-999.25,-999.25
2096,30.864,9.4698,-999.25,-999.25,-999.25,-999.25
2096.5,28.0833,9.3263,-999.25,-999.25,-999.25,-999.25
2097,34.444,7.1562,-999.25,-999.25,-999.25,-999.25
2097.5,29.9606,4.8715,-999.25,-999.25,-999.25,-999.25
2098,21.9301,4.4156,-999.25,-999.25,-999.25,-999.25
2098.5,22.0948,4.5315,-999.25,-999.25,-999.25,-999.25
2099,24.6459,2.4293,-999.25,-999.25,-999.25,-999.25
2099.5,16.3225,1.6207,-999.25,-999.25,-999.25,-999.25
2100,20.6434,2.4253,-999.25,-999.25,-999.25,-999.25
2100.5,23.8892,3.5001,-999.25,-999.25,-999.25,-999.25
2101,23.7543,2.6235,-999.25,-999.25,-999.25,-999.25
2101.5,23.2925,2.3396,-999.25,-999.25,-999.25,-999.25
2102,27.0867,3.4137,-999.25,-999.25,-999.25,-999.25
2102.5,26.0975,3.136,-999.25,-999.25,-999.25,-999.25
2103,22.8785,2.393,-999.25,-999.25,-999.25,-999.25
2103.5,20.7436,2.0903,-999.25,-999.25,-999.25,-999.25
2104,24.3043,1.8021,-999.25,-999.25,-999.25,-999.25
2104.5,23.6205,2.2827,-999.25,-999.25,-999.25,-999.25
2105,26.3178,2.8533,-999.25,-999.25,-999.25,-999.25
2105.5,34.4134,2.5474,-999.25,-999.25,-999.25,-999.25
2106,31.7874,2.7547,-999.25,-999.25,-999.25,-999.25
2106.5,27.6077,5.2621,-999.25,-999.25,-999.25,-999.25
2107,20.7035,12.1185,-999.25,-999.25,-999.25,-999.25
2107.5,18.174,12.2169,-999.25,-999.25,-999.25,-999.25
2108,16.6215,9.8858,-999.25,-999.25,-999.25,-999.25
2108.5,28.4364,12.5386,-999.25,-999.25,-999.25,-999.25
2109,46.1844,9.1852,-999.25,-999.25,-999.25,-999.25
2109.5,46.2527,12.0622,-999.25,-999.25,-999.25,-999.25
2110,28.8832,11.1895,-999.25,-999.25,-999.25,-999.25
2110.5,43.9554,12.7243,-999.25,-999.25,-999.25,-999.25
2111,42.9163,10.6189,-999.25,-999.25,-999.25,-999.25
2111.5,43.2095,10.177,-999.25,-999.25,-999.25,-999.25
2112,45.9192,9.1829,-999.25,-999.25,-999.25,-999.25
2112.5,53.5821,4.7917,-999.25,-999.25,-999.25,-999.25
2113,81.8776,3.1148,-999.25,-999.25,-999.25,-999.25
2113.5,61.4028,3.3987,-999.25,-999.25,-999.25,-999.25
2114,37.5828,4.3295,-999.25,-999.25,-999.25,-999.25
2114.5,38.5038,3.0752,-999.25,-999.25,-999.25,-999.25
2115,35.7423,2.078,-999.25,-999.25,-999.25,-999.25
2115.5,36.4211,3.5804,-999.25,-999.25,-999.25,-999.25
2116,38.2213,5.6549,-999.25,-999.25,-999.25,-999.25
2116.5,51.0357,6.8422,-999.25,-999.25,-999.25,-999.25
2117,57.2692,5.3048,-999.25,-999.25,-999.25,-999.25
2117.5,51.3067,5.3499,-999.25,-999.25,-999.25,-999.25
2118,66.0791,7.9324,-999.25,-999.25,-999.25,-999.25
2118.5,31.3478,5.1754,-999.25,-999.25,-999.25,-999.25
2119,23.9469,5.1764,-999.25,-999.25,-999.25,-999.25
2119.5,20.6607,5.8589,-999.25,-999.25,-999.25,-999.25
2120,21.9435,4.017,-999.25,-999.25,-999.25,-999.25
2120.5,23.938,3.9344,-999.25,-999.25,-999.25,-999.25
2121,16.5171,5.4019,-999.25,-999.25,-999.25,-999.25
2121.5,17.8971,8.8912,-999.25,-999.25,-999.25,-999.25
2122,31.7802,4.5881,-999.25,-999.25,-999.25,-999.25
2122.5,35.6645,4.9384,-999.25,-999.25,-999.25,-999.25
2123,28.9013,5.5575,-999.25,-999.25,-999.25,-999.25
2123.5,25.3485,5.4183,-999.25,-999.25,-999.25,-999.25
2124,27.6329,4.8595,-999.25,-999.25,-999.25,-999.25
2124.5,31.2686,4.0506,-999.25,-999.25,-999.25,-999.25
2125,32.1477,3.2303,-999.25,-999.25,-999.25,-999.25
2125.5,29.2363,3.056,-999.25,-999.25,-999.25,-999.25
2126,24.8351,3.9212,-999.25,-999.25,-999.25,-999.25
2126.5,24.8837,4.4488,-999.25,-999.25,-999.25,-999.25
2127,36.522,4.4457,-999.25,-999.25,-999.25,-999.25
2127.5,39.7253,4.3076,-999.25,-999.25,-999.25,-999.25
2128,36.6229,4.6559,-999.25,-999.25,-999.25,-999.25
2128.5,43.887,4.8601,-999.25,-999.25,-999.25,-999.25
2129,46.1353,3.7094,-999.25,-999.25,-999.25,-999.25
2129.5,43.9879,4.1072,-999.25,-999.25,-999.25,-999.25
2130,31.4559,2.0784,-999.25,-999.25,-999.25,-999.25
2130.5,30.4614,2.0173,-999.25,-999.25,-999.25,-999.25
2131,42.7952,2.8703,-999.25,-999.25,-999.25,-999.25
2131.5,38.0282,3.3611,-999.25,-999.25,-999.25,-999.25
2132,39.4766,2.9928,-999.25,-999.25,-999.25,-999.25
2132.5,47.0866,2.4674,-999.25,-999.25,-999.25,-999.25
2133,48.8738,3.7272,-999.25,-999.25,-999.25,-999.25
2133.5,58.1196,4.4735,-999.25,-999.25,-999.25,-999.25
2134,50.3357,4.5582,-999.25,-999.25,-999.25,-999.25
2134.5,46.0777,4.4791,-999.25,-999.25,-999.25,-999.25
2135,44.8886,3.5355,-999.25,-999.25,-999.25,-999.25
2135.5,38.1074,2.8995,-999.25,-999.25,-999.25,-999.25
2136,37.5742,5.2509,-999.25,-999.25,-999.25,-999.25
2136.5,32.0829,4.1763,-999.25,-999.25,-999.25,-999.25
2137,34.2016,3.8361,-999.25,-999.25,-999.25,-999.25
2137.5,31.3738,4.1852,-999.25,-999.25,-999.25,-999.25
2138,36.2122,3.2689,-999.25,-999.25,-999.25,-999.25
2138.5,42.6114,2.8191,-999.25,-999.25,-999.25,-999.25
2139,39.8442,2.6472,-999.25,-999.25,-999.25,-999.25
2139.5,34.4495,3.8793,-999.25,-999.25,-999.25,-999.25
2140,35.6939,5.2006,-999.25,-999.25,-999.25,-999.25
2140.5,35.2825,3.2764,-999.25,-999.25,-999.25,-999.25
2141,24.5054,1.2344,-999.25,-999.25,-999.25,-999.25
2141.5,21.0949,1.2836,-999.25,-999.25,-999.25,-999.25
2142,19.2627,1.4593,-999.25,-999.25,-999.25,-999.25
2142.5,17.5137,1.4545,-999.25,-999.25,-999.25,-999.25
2143,23.0172,1.7692,-999.25,-999.25,-999.25,-999.25
2143.5,12.8562,2.3648,-999.25,-999.25,-999.25,-999.25
2144,15.1334,2.9409,-999.25,-999.25,-999.25,-999.25
2144.5,18.5277,2.6504,-999.25,-999.25,-999.25,-999.25
2145,19.0941,1.9054,-999.25,-999.25,-999.25,-999.25
2145.5,19.3924,2.8335,-999.25,-999.25,-999.25,-999.25
2146,15.1623,3.8235,-999.25,-999.25,-999.25,-999.25
2146.5,11.7789,3.8147,-999.25,-999.25,-999.25,-999.25
2147,14.7803,7.9387,-999.25,-999.25,-999.25,-999.25
2147.5,13.0039,9.5842,-999.25,-999.25,-999.25,-999.25
2148,16.3657,5.6053,-999.25,-999.25,-999.25,-999.25
2148.5,18.1342,5.3604,-999.25,-999.25,-999.25,-999.25
2149,23.6092,7.4622,-999.25,-999.25,-999.25,-999.25
2149.5,25.8782,13.0153,-999.25,-999.25,-999.25,-999.25
2150,23.9541,18.8165,-999.25,-999.25,-999.25,-999.25
2150.5,17.389,7.2755,-999.25,-999.25,-999.25,-999.25
2151,17.1635,6.038,-999.25,-999.25,-999.25,-999.25
2151.5,27.5861,3.0928,-999.25,-999.25,-999.25,-999.25
2152,39.1091,2.6106,-999.25,-999.25,-999.25,-999.25
2152.5,28.5085,2.3883,-999.25,-999.25,-999.25,-999.25
2153,29.6241,3.5653,-999.25,-999.25,-999.25,-999.25
2153.5,28.7319,5.3228,-999.25,-999.25,-999.25,-999.25
2154,39.3325,8.6813,-999.25,-999.25,-999.25,-999.25
2154.5,43.278,13.1132,-999.25,-999.25,-999.25,-999.25
2155,45.5877,12.8778,-999.25,-999.25,-999.25,-999.25
2155.5,43.8848,10.7859,-999.25,-999.25,-999.25,-999.25
2156,47.9874,11.0197,-999.25,-999.25,-999.25,-999.25
2156.5,46.3299,9.7013,-999.25,-999.25,-999.25,-999.25
2157,31.809,3.9186,-999.25,-999.25,-999.25,-999.25
2157.5,24.5767,4.095,-999.25,-999.25,-999.25,-999.25
2158,26.9807,3.8281,-999.25,-999.25,-999.25,-999.25
2158.5,36.8391,3.0754,-999.25,-999.25,-999.25,-999.25
2159,38.266,1.1177,-999.25,-999.25,-999.25,-999.25
2159.5,31.4271,2.0222,-999.25,-999.25,-999.25,-999.25
2160,33.9205,2.5964,-999.25,-999.25,-999.25,-999.25
2160.5,27.9579,4.4732,-999.25,-999.25,-999.25,-999.25
2161,33.9133,4.3553,-999.25,-999.25,-999.25,-999.25
2161.5,43.9172,6.8376,-999.25,-999.25,-999.25,-999.25
2162,52.095,9.4372,-999.25,-999.25,-999.25,-999.25
2162.5,35.2912,7.122,-999.25,-999.25,-999.25,-999.25
2163,34.3529,8.559,-999.25,-999.25,-999.25,-999.25
2163.5,58.5347,5.8389,-999.25,-999.25,-999.25,-999.25
2164,69.576,5.2951,-999.25,-999.25,-999.25,-999.25
2164.5,55.392,2.7132,-999.25,-999.25,-999.25,-999.25
2165,69.8732,2.9834,-999.25,-999.25,-999.25,-999.25
2165.5,55.0626,2.3641,-999.25,-999.25,-999.25,-999.25
2166,41.0682,2.0522,-999.25,-999.25,-999.25,-999.25
2166.5,59.2942,4.1544,-999.25,-999.25,-999.25,-999.25
2167,73.5052,3.3208,-999.25,-999.25,-999.25,-999.25
2167.5,33.1473,4.6862,-999.25,-999.25,-999.25,-999.25
2168,63.9527,2.537,-999.25,-999.25,-999.25,-999.25
2168.5,72.5057,2.7059,-999.25,-999.25,-999.25,-999.25
2169,75.262,2.4386,-999.25,-999.25,-999.25,-999.25
2169.5,57.5993,2.7764,-999.25,-999.25,-999.25,-999.25
2170,32.161,2.5403,-999.25,-999.25,-999.25,-999.25
2170.5,26.0673,1.944,-999.25,-999.25,-999.25,-999.25
2171,28.0473,1.9753,-999.25,-999.25,-999.25,-999.25
2171.5,21.8174,2.2851,-999.25,-999.25,-999.25,-999.25
2172,24.293,2.6527,-999.25,-999.25,-999.25,-999.25
2172.5,22.7578,2.1637,-999.25,-999.25,-999.25,-999.25
2173,24.3272,1.4367,-999.25,-999.25,-999.25,-999.25
2173.5,21.3855,1.8089,-999.25,-999.25,-999.25,-999.25
2174,21.6254,1.9658,-999.25,-999.25,-999.25,-999.25
2174.5,20.0289,2.257,-999.25,-999.25,-999.25,-999.25
2175,22.4037,4.3538,-999.25,-999.25,-999.25,-999.25
2175.5,23.2165,6.2632,-999.25,-999.25,-999.25,-999.25
2176,21.2156,6.9166,-999.25,-999.25,-999.25,-999.25
2176.5,22.3122,6.5154,-999.25,-999.25,-999.25,-999.25
2177,19.1935,4.5815,-999.25,-999.25,-999.25,-999.25
2177.5,20.0756,4.5764,-999.25,-999.25,-999.25,-999.25
2178,18.3525,4.8748,-999.25,-999.25,-999.25,-999.25
2178.5,18.6209,5.0753,-999.25,-999.25,-999.25,-999.25
2179,20.3274,6.4455,-999.25,-999.25,-999.25,-999.25
2179.5,22.1871,6.5509,-999.25,-999.25,-999.25,-999.25
2180,20.7184,9.1987,-999.25,-999.25,-999.25,-999.25
2180.5,25.6465,29.1993,-999.25,-999.25,-999.25,-999.25
2181,17.6499,94.3357,-999.25,-999.25,-999.25,-999.25
2181.5,12.7265,64.5304,-999.25,-999.25,-999.25,-999.25
2182,15.0398,72.2267,-999.25,-999.25,-999.25,-999.25
2182.5,16.2749,144.0267,-999.25,-999.25,-999.25,-999.25
2183,13.9228,104.5457,-999.25,-999.25,-999.25,-999.25
2183.5,17.8791,135.6192,-999.25,-999.25,-999.25,-999.25
2184,15.292,222.5959,-999.25,-999.25,-999.25,-999.25
2184.5,15.9506,657.1509,-999.25,-999.25,-999.25,-999.25
2185,17.9223,580.3553,-999.25,-999.25,-999.25,-999.25
2185.5,19.9041,599.7976,-999.25,-999.25,-999.25,-999.25
2186,15.168,1000,-999.25,-999.25,-999.25,-999.25
2186.5,12.9715,1000,-999.25,-999.25,-999.25,-999.25
2187,13.5163,300.2042,-999.25,-999.25,-999.25,-999.25
2187.5,15.3511,201.5439,-999.25,-999.25,-999.25,-999.25
2188,17.108,314.3858,-999.25,-999.25,-999.25,-999.25
2188.5,13.5192,355.5102,-999.25,-999.25,-999.25,-999.25
2189,18.9816,395.8732,-999.25,-999.25,-999.25,-999.25
2189.5,14.9353,438.2035,-999.25,-999.25,-999.25,-999.25
2190,14.2471,291.9705,-999.25,-999.25,-999.25,-999.25
2190.5,12.2999,297.8426,-999.25,-999.25,-999.25,-999.25
2191,17.6413,157.889,-999.25,-999.25,-999.25,-999.25
2191.5,13.7412,47.5011,-999.25,-999.25,-999.25,-999.25
2192,19.659,35.8652,-999.25,-999.25,-999.25,-999.25
2192.5,20.1275,33.899,-999.25,-999.25,-999.25,-999.25
2193,20.0626,19.2432,-999.25,-999.25,-999.25,-999.25
2193.5,14.3205,17.6738,-999.25,-999.25,-999.25,-999.25
2194,16.9855,11.4637,-999.25,-999.25,-999.25,-999.25
2194.5,17.5361,8.3865,-999.25,-999.25,-999.25,-999.25
2195,16.0047,11.9117,-999.25,-999.25,-999.25,-999.25
2195.5,13.5077,13.9142,-999.25,-999.25,-999.25,-999.25
2196,20.3004,8.4858,-999.25,-999.25,-999.25,-999.25
2196.5,22.1741,3.5961,-999.25,-999.25,-999.25,-999.25
2197,15.8901,4.1315,-999.25,-999.25,-999.25,-999.25
2197.5,16.9321,5.0154,-999.25,-999.25,-999.25,-999.25
2198,17.4424,6.6775,-999.25,-999.25,-999.25,-999.25
2198.5,24.2935,5.3113,-999.25,-999.25,-999.25,-999.25
2199,20.8841,1.8972,-999.25,-999.25,-999.25,-999.25
2199.5,18.973,2.3947,-999.25,-999.25,-999.25,-999.25
2200,19.6626,4.3767,-999.25,-999.25,-999.25,-999.25
2200.5,19.4037,4.1761,-999.25,-999.25,-999.25,-999.25
2201,19.9149,3.4569,-999.25,-999.25,-999.25,-999.25
2201.5,19.2771,3.5726,-999.25,-999.25,-999.25,-999.25
2202,24.3216,4.9229,-999.25,-999.25,-999.25,-999.25
2202.5,28.5157,4.8328,-999.25,-999.25,-999.25,-999.25
2203,24.2171,4.9697,-999.25,-999.25,-999.25,-999.25
2203.5,21.6768,4.6676,-999.25,-999.25,-999.25,-999.25
2204,21.0643,6.4431,-999.25,-999.25,-999.25,-999.25
2204.5,23.5037,6.8315,-999.25,-999.25,-999.25,-999.25
2205,23.4928,6.5959,-999.25,-999.25,-999.25,-999.25
2205.5,19.7599,4.3564,-999.25,-999.25,-999.25,-999.25
2206,19.0285,4.2532,-999.25,-999.25,-999.25,-999.25
2206.5,20.2968,4.9626,-999.25,-999.25,-999.25,-999.25
2207,19.3059,6.5863,-999.25,-999.25,-999.25,-999.25
2207.5,23.1116,4.9641,-999.25,-999.25,-999.25,-999.25
2208,17.8553,5.0605,-999.25,-999.25,-999.25,-999.25
2208.5,19.9185,5.4376,-999.25,-999.25,-999.25,-999.25
2209,17.2002,6.5382,-999.25,-999.25,-999.25,-999.25
2209.5,15.8973,8.4011,-999.25,-999.25,-999.25,-999.25
2210,13.1229,8.1722,-999.25,-999.25,-999.25,-999.25
2210.5,17.8834,7.6668,-999.25,-999.25,-999.25,-999.25
2211,15.6523,6.8237,-999.25,-999.25,-999.25,-999.25
2211.5,13.4615,5.3862,-999.25,-999.25,-999.25,-999.25
2212,17.6413,6.8381,-999.25,-999.25,-999.25,-999.25
2212.5,14.407,2.3969,-999.25,-999.25,-999.25,-999.25
2213,14.0381,1.4068,-999.25,-999.25,-999.25,-999.25
2213.5,14.4452,1.3678,-999.25,-999.25,-999.25,-999.25
2214,17.7818,2.3196,-999.25,-999.25,-999.25,-999.25
2214.5,15.047,7.4306,-999.25,-999.25,-999.25,-999.25
2215,16.5819,8.2108,-999.25,-999.25,-999.25,-999.25
2215.5,12.1716,7.9654,-999.25,-999.25,-999.25,-999.25
2216,14.1173,5.6034,-999.25,-999.25,-999.25,-999.25
2216.5,12.4743,4.7627,-999.25,-999.25,-999.25,-999.25
2217,22.4623,4.0916,-999.25,-999.25,-999.25,-999.25
2217.5,27.4564,3.5412,-999.25,-999.25,-999.25,-999.25
2218,21.8282,3.3421,-999.25,-999.25,-999.25,-999.25
2218.5,30.0507,3.0529,-999.25,-999.25,-999.25,-999.25
2219,33.8484,3.1982,-999.25,-999.25,-999.25,-999.25
2219.5,22.6785,3.4187,-999.25,-999.25,-999.25,-999.25
2220,25.208,3.8199,-999.25,-999.25,-999.25,-999.25
2220.5,36.0464,3.4807,-999.25,-999.25,-999.25,-999.25
2221,46.91,3.305,-999.25,-999.25,-999.25,-999.25
